CNTSCHID,CNTSTUID,STRATUM,REPEAT,WORKPAY,DURECEC,SISCO,SCHRISK,INFOSEEK,ESCS,ICTSCH,ICTAVSCH,ICTQUAL,ICTENQ,MPVMATH,MPVREAD,MPVSCIE
50400005,50400696,MAR04,0,0,2,1,-0.6386,-1.587,-0.9362,-1.5662,5,-1.2299,-0.3406,390.7773,364.8927,431.6437
50400102,50400710,MAR04,0,2,2,9,1.1023,-1.1032,-1.8155,0.4062,7,-2.8028,-0.2258,273.4713,220.9448,270.6973
50400005,50400712,MAR04,0,0,3,1,-0.6386,-1.6161,-1.6093,0.4062,7,0.0498,-1.4518,452.2345,488.7213,458.4757
50400060,50400717,MAR04,1,0,0,1,0.181,0.535,0.4295,0.4062,7,-0.8301,0.9722,318.0625,238.8654,332.2651
50400084,50400727,MAR04,1,5,1,1,-0.6386,1.1087,-1.6102,0.4062,7,-0.1333,-0.5745,365.8587,351.7309,364.224
50400056,50400732,MAR04,0,6,2,1,0.5348,-1.1032,-2.0597,-2.8168,3,-0.4699,-2.3763,326.7043,291.0267,333.304
50400056,50400739,MAR04,0,0,3,9,0.5348,-1.1032,-0.787,0.4062,7,-2.4866,-2.3763,381.1557,330.1701,385.3593
50400043,50400744,MAR04,0,0,2,1,-0.6386,-0.0022,-2.1806,0.4062,7,-0.8825,1.0385,333.6521,284.5884,292.9238
50400032,50400745,MAR04,1,0,2,9,-0.6386,-1.1032,-2.7311,-0.7265,6,-1.0009,-2.3763,267.9306,240.6127,260.8979
50400136,50400754,MAR04,1,0,0,9,-0.6386,-1.1032,-2.4611,0.4062,7,-0.8165,-0.5529,320.059,277.2191,355.0892
50400058,50400761,MAR04,0,0,2,1,0.5348,1.0263,0.2535,0.3243,6,-0.5034,0.0882,376.6319,336.5878,390.8135
50400056,50400762,MAR04,0,0,3,1,-0.6386,-0.7622,-1.0991,0.4062,7,-0.5279,-1.0276,476.319,469.0484,489.4429
50400009,50400766,MAR04,1,0,5,9,-0.6386,-1.1032,-5.2864,0.4062,7,-1.5696,-2.3763,360.7739,337.3556,370.2976
50400005,50400768,MAR04,0,1,2,9,1.18,-1.1032,-0.0847,-1.7984,5,-2.0084,0.1362,460.1411,386.8342,406.313
50400009,50400776,MAR04,1,10,2,9,-0.6386,-1.1032,-3.1168,-2.8526,3,0.3623,-2.3763,355.8372,256.4732,347.9839
50400120,50400777,MAR04,1,7,2,9,1.6186,0.6694,-1.1528,0.4062,7,-2.2919,-0.7969,256.5321,235.1613,270.7129
50400135,50400786,MAR04,0,0,2,1,1.8365,0.5342,0.3141,0.4062,7,0.3623,1.2049,437.3295,313.1657,352.9291
50400161,50400788,MAR04,0,0,1,1,1.2062,0.6217,-1.03,0.4062,7,-0.6202,-0.0373,428.5969,361.0465,413.6686
50400043,50400792,MAR04,1,10,0,0,1.7531,0.6608,-2.1094,0.4062,7,0.0381,0.4456,286.6566,232.0597,293.6614
50400103,50400799,MAR04,0,0,3,9,-0.6386,-1.1032,1.2491,-4.287,1,-1.4583,-0.3881,521.4946,477.6701,517.3797
50400057,50400801,MAR04,0,0,2,9,-0.6386,-1.1032,-2.2679,0.4062,7,-2.8028,-2.3763,309.6276,222.7622,291.9971
50400103,50400804,MAR04,0,5,2,1,-0.6386,2.5633,-0.0894,0.4062,7,-0.4371,0.5036,346.2214,264.5566,297.5918
50400120,50400814,MAR04,1,8,0,9,-0.6386,-1.1032,-2.4269,0.4062,7,-2.8028,-2.3763,286.9383,253.9982,310.4366
50400096,50400824,MAR04,0,0,2,9,-0.6386,-1.1032,-0.9699,0.4062,7,0.0947,-0.1563,405.4585,373.0369,456.0718
50400161,50400825,MAR04,0,10,2,9,0.4139,-1.1032,-1.3006,0.1606,4,-0.7383,-2.3763,274.9518,240.512,281.8115
50400057,50400832,MAR04,0,0,0,1,-0.6386,-1.1032,-1.719,0.4062,1,-2.8028,-2.3763,286.5085,229.1512,256.0284
50400103,50400833,MAR04,0,0,2,9,-0.6386,-1.1032,-2.026,0.4062,7,-0.4872,-0.3349,333.6629,293.4477,299.9527
50400120,50400839,MAR04,1,1,2,1,1.6186,0.6734,-0.0822,0.4062,7,-0.4687,0.3702,321.1059,251.4058,344.9702
50400032,50400842,MAR04,1,8,1,9,0.5348,-1.1032,-3.0437,-1.0247,6,-0.4085,0.2699,269.2388,250.3959,318.5556
50400119,50400843,MAR04,1,2,2,9,-0.6386,0.4702,-1.8971,0.1884,5,-2.8028,-0.3076,293.4482,248.4391,292.7048
50400136,50400847,MAR04,1,10,1,1,-0.6386,0.7992,-2.4535,0.4062,7,-0.7872,0.3961,352.1336,282.7542,318.7965
50400057,50400850,MAR04,1,0,2,9,-0.6386,-1.1032,-1.0837,0.4062,7,0.8815,0.3042,317.5802,265.1135,298.6579
50400053,50400861,MAR04,1,0,2,9,-0.6386,-1.1032,-2.2257,0.4062,7,-0.9129,-2.3763,371.9772,316.6751,353.128
50400102,50400862,MAR04,0,5,1,9,0.5348,-1.1032,-1.5701,0.3387,6,-0.1646,0.1417,351.4733,340.1936,367.8785
50400058,50400891,MAR04,0,0,2,9,3.6492,-1.1032,0.9654,0.4062,7,-2.8028,-2.3763,406.3621,370.406,400.5003
50400161,50400897,MAR04,0,0,2,1,-0.6386,-1.5085,-1.6837,0.4062,7,-1.5128,-0.5754,468.059,374.6542,447.9808
50400058,50400899,MAR04,0,0,2,1,1.2062,0.3362,1.479,0.4062,7,-2.8028,-2.3763,499.6453,498.1319,525.8833
50400135,50400911,MAR04,1,0,3,9,0.181,-1.1032,-2.2777,0.4062,7,-2.8028,-2.3763,335.2541,317.8229,301.0318
50400101,50400920,MAR04,0,0,2,1,0.5348,-0.0249,-1.5548,0.4062,7,-2.8028,-1.0728,463.5628,470.5954,443.9668
50400057,50400927,MAR04,1,0,0,9,1.8348,-1.1032,-0.7136,-1.0561,6,-0.0658,0.6013,304.6826,248.8629,297.8842
50400058,50400931,MAR04,0,0,2,1,0.181,0.5529,1.0035,0.4062,7,-1.7873,-0.0058,364.319,348.7362,368.5009
50400115,50400954,MAR04,0,0,3,1,0.4456,-1.4227,-1.1342,-0.8411,6,-0.1858,-1.4949,389.5949,339.1594,386.656
50400119,50400955,MAR04,0,10,2,1,-0.6386,-0.4897,-2.342,0.4062,7,-0.567,0.3417,369.3966,302.637,326.3595
50400126,50400962,MAR04,1,10,2,1,0.5348,0.8338,-1.5004,0.4062,7,1.2404,3.7481,336.8015,274.3589,286.5838
50400135,50400969,MAR04,0,0,3,1,0.5348,-0.1967,-3.3689,0.4062,7,-0.0904,-1.0786,385.9849,315.4753,373.6095
50400120,50400980,MAR04,1,2,0,9,1.8365,-1.1032,-3.6061,0.4062,7,-0.6829,0.2841,315.9468,270.8135,309.2284
50400161,50400982,MAR04,0,0,2,9,-0.6386,-1.1032,0.4559,0.4062,7,-2.8028,-2.3763,344.6425,241.864,302.8784
50400056,50400992,MAR04,0,4,1,9,0.5348,-1.1032,-0.9553,0.4062,7,-0.6705,-0.656,306.2318,246.7265,269.7819
50400011,50400994,MAR04,0,0,2,9,-0.6386,-1.1032,0.4636,0.4062,7,-1.7285,-0.6496,423.7741,347.3721,408.9409
50400120,50401011,MAR04,1,2,2,9,2.2542,0.719,-0.7188,0.4062,7,-1.7977,-0.5756,270.7309,210.7256,318.8938
50400043,50401013,MAR04,0,0,1,9,1.2046,-1.1032,-1.5654,0.4062,7,-0.3092,-0.5054,279.743,263.086,252.5209
50400084,50401020,MAR04,1,6,2,9,0.5348,-1.1032,-3.3983,0.4062,7,-0.5717,0.5112,325.8932,320.7171,331.0185
50400115,50401022,MAR04,0,10,2,1,-0.6386,-0.7193,-1.0504,-0.7572,3,-2.8028,-2.3763,367.2124,288.6651,327.0274
50400101,50401024,MAR04,0,0,2,0,-0.6386,1.0861,-1.8964,0.4062,7,-0.4113,-2.3446,397.8567,446.2937,383.0595
50400096,50401027,MAR04,0,0,2,1,0.4437,0.0135,1.2309,-1.0247,6,-0.6941,0.6093,459.8906,408.5488,469.402
50400103,50401030,MAR04,0,0,2,9,-0.6386,2.1303,-1.4362,0.4062,7,-0.5044,0.9842,316.9964,250.8247,264.0917
50400056,50401031,MAR04,0,0,3,9,-0.6386,-1.1032,0.1267,-3.8564,1,-1.8409,-0.7455,443.7566,361.5111,413.1081
50400011,50401048,MAR04,1,0,2,1,-0.6386,0.5696,0.3381,0.4062,7,-0.7626,-0.4074,366.8545,376.9943,368.6917
50400096,50401055,MAR04,0,0,3,0,1.8365,0.0037,1.2877,0.4062,7,-0.5487,0.3903,488.392,443.0194,497.1293
50400101,50401058,MAR04,1,0,0,1,-0.6386,-1.1032,-0.5202,0.346,6,0.0861,-2.3763,306.1355,339.015,353.251
50400161,50401071,MAR04,1,0,2,1,1.6441,0.5844,0.3574,0.4062,7,-0.9232,0.095,357.1741,261.3459,316.1215
50400056,50401074,MAR04,0,0,4,1,0.5348,0.5093,-1.3266,0.4062,7,-2.8028,-2.3763,321.8169,294.5882,328.0996
50400136,50401077,MAR04,1,4,0,1,0.5348,2.5033,-1.799,0.4062,7,-1.6063,-2.3763,328.7923,304.0287,301.2179
50400084,50401116,MAR04,1,2,3,9,0.5348,-1.1032,-2.2692,-3.5298,2,-0.0598,-0.0756,336.36,294.6294,290.7386
50400120,50401121,MAR04,1,2,2,1,1.2046,0.9602,-0.8852,0.4062,7,-1.1247,-0.0997,303.2283,250.2469,322.5313
50400084,50401137,MAR04,1,5,0,9,0.4437,-1.1032,-3.1556,0.4062,7,-1.0206,-0.2304,308.1009,278.0025,305.3052
50400060,50401150,MAR04,1,3,0,1,1.6441,0.4108,-1.3527,-1.1809,6,-0.9384,-0.0717,286.9048,296.0775,324.1448
50400136,50401163,MAR04,1,10,0,9,1.2062,-1.1032,-1.7551,-1.0561,6,-0.3404,-0.2909,328.9238,311.4168,350.3066
50400060,50401172,MAR04,1,0,3,1,0.5348,2.4993,-1.8068,-1.5678,5,-0.5114,0.3732,354.3148,257.0487,342.1556
50400013,50401184,MAR04,0,0,2,9,-0.6386,-1.1032,-1.8919,0.4062,1,-0.348,-0.1682,389.2196,345.0618,397.2387
50400043,50401188,MAR04,0,0,3,1,3.6492,2.4959,-1.3139,0.4062,7,-2.8028,-1.4518,336.2116,336.1581,343.8858
50400053,50401202,MAR04,1,4,0,1,1.5406,0.3016,-0.6761,0.4062,7,-0.7173,0.3109,336.7284,291.9242,362.1545
50400032,50401217,MAR04,1,0,1,1,-0.6386,-0.5282,-2.6636,0.4062,7,-0.2665,-1.0856,319.7357,257.4827,301.9826
50400162,50401229,MAR04,1,2,2,1,-0.6386,0.137,-3.7927,0.4062,7,-2.8028,-2.3763,256.1337,176.1541,254.7665
50400061,50401243,MAR04,0,0,2,9,0.5348,-1.1032,-1.5111,0.4062,7,-0.4246,1.1172,385.7001,357.851,393.1012
50400043,50401245,MAR04,0,0,1,1,1.18,1.0361,-2.1949,0.4062,7,-0.395,-0.1543,286.8897,279.4336,321.9165
50400053,50401259,MAR04,1,0,4,9,0.181,-1.1032,-2.3068,0.4062,7,-0.6557,-1.7158,276.5613,284.1113,286.9813
50400161,50401274,MAR04,0,0,2,1,-0.6386,2.2311,-0.5698,0.2629,5,-0.2536,-2.3763,383.755,296.1922,344.9561
50400058,50401278,MAR04,0,1,2,9,1.8634,-1.8032,1.0039,0.4062,7,-0.4421,-0.3217,449.1188,439.2931,513.3827
50400057,50401288,MAR04,1,1,0,9,-0.6386,-1.1032,-2.5249,0.4062,7,-2.8028,-2.3763,296.2784,245.3133,294.6043
50400009,50401296,MAR04,0,0,2,0,1.2046,-0.8753,-3.0768,0.4062,7,-0.6091,-2.3763,383.7939,362.0023,371.7908
50400005,50401317,MAR04,0,0,2,9,0.4456,-1.1032,-1.6164,0.4062,7,-2.8028,0.1585,375.0785,309.0545,366.7971
50400119,50401323,MAR04,0,0,0,9,-0.6386,1.3241,-2.8287,0.4062,7,-0.4304,1.0163,334.8604,332.6347,346.8144
50400061,50401335,MAR04,0,0,1,1,-0.6386,1.6239,-0.2907,0.4062,7,2.3125,1.1345,364.5282,283.6707,394.6168
50400161,50401344,MAR04,0,0,3,1,0.5348,0.5215,0.1684,-0.4277,4,-0.9921,0.145,382.4235,298.8819,377.7603
50400103,50401346,MAR04,0,0,2,1,0.5348,-0.1457,-0.5694,0.4062,7,-2.8028,-0.4599,343.4258,368.3036,303.0047
50400058,50401360,MAR04,0,0,2,9,1.2062,0.3353,0.3212,0.4062,7,-0.3806,0.548,581.5202,541.3034,622.6263
50400135,50401369,MAR04,0,0,3,1,-0.6386,-0.0474,-1.1,0.4062,7,-1.1952,0.5347,461.4983,368.3285,446.6005
50400126,50401380,MAR04,1,0,2,9,-0.6386,-1.1032,-3.0073,0.4062,7,0.5206,-1.1319,289.81,233.0054,258.6534
50400058,50401395,MAR04,0,0,0,1,-0.6386,0.8129,1.1597,0.4062,7,0.3623,-2.3763,362.7538,308.3255,297.8198
50400161,50401413,MAR04,0,10,1,1,-0.6386,-0.5153,-0.5493,0.346,6,-0.8688,1.3538,366.7667,301.2127,347.8476
50400162,50401420,MAR04,1,10,3,1,1.2046,2.4271,-1.0545,0.4062,7,2.8889,0.3109,346.8826,274.9299,313.3671
50400136,50401428,MAR04,1,0,3,1,0.5348,1.5708,-3.1321,-0.7265,6,-2.8028,-2.3763,325.9425,267.381,325.4294
50400135,50401430,MAR04,0,0,2,1,-0.6386,1.0169,-3.5925,0.4062,7,-2.8028,-2.3763,325.8023,304.3289,311.3514
50400096,50401438,MAR04,0,0,2,1,1.18,0.4722,1.102,0.4062,7,-0.3793,0.0218,520.4509,442.5036,564.4343
50400032,50401441,MAR04,1,0,0,9,-0.6386,-1.1032,-3.3202,0.4062,7,-1.9827,-1.5544,307.6249,214.219,304.5899
50400115,50401451,MAR04,0,0,2,1,-0.6386,0.5151,-1.5674,0.4062,7,0.0742,1.2049,365.0684,346.4643,352.3801
50400032,50401460,MAR04,1,0,0,1,-0.6386,0.5023,-2.125,0.4062,7,-1.0485,2.2576,344.274,285.8617,312.5544
50400162,50401469,MAR04,1,0,0,1,0.5348,0.4616,-2.4597,0.4062,7,-0.9302,-0.3485,296.0789,241.1171,286.4822
50400084,50401478,MAR04,0,0,1,1,0.5348,0.9983,-0.9553,0.4062,7,-0.094,-0.8072,424.25,429.9521,435.4596
50400056,50401481,MAR04,0,10,2,1,-0.6386,2.1296,-1.2689,0.4062,7,0.3319,-0.4438,362.1976,267.1834,313.9073
50400013,50401485,MAR04,0,0,2,9,-0.6386,-1.1032,-2.2958,0.4062,7,-0.9263,-2.3763,347.9939,309.4176,345.1345
50400084,50401491,MAR04,1,0,2,9,-0.6386,-1.1032,0.2577,0.4062,7,-0.1826,-0.0257,381.9442,382.3739,385.701
50400161,50401503,MAR04,0,0,3,1,0.181,0.4695,-0.9322,0.4062,7,-1.4348,-1.1373,452.2489,427.0416,468.3595
50400005,50401525,MAR04,0,0,2,9,-0.6386,-1.1032,-1.5017,0.4062,7,-1.2777,-1.1618,427.2455,448.7773,466.6537
50400119,50401533,MAR04,1,0,2,1,1.2046,0.9068,-1.5688,0.4062,7,-0.5216,-0.8065,301.2632,280.1322,309.8065
50400126,50401545,MAR04,1,0,2,9,-0.6386,-1.1032,-1.6693,0.2098,6,0.0062,-0.8711,331.7077,301.8926,323.2738
50400084,50401553,MAR04,1,0,1,9,1.18,-1.1032,-3.0431,0.4062,7,-1.0028,0.5409,339.9028,263.7494,324.24
50400009,50401554,MAR04,1,9,2,9,0.5348,-1.1032,-1.9235,0.4062,7,0.3623,-0.8032,326.8863,333.4363,346.9296
50400053,50401561,MAR04,0,4,2,1,0.4456,1.1706,-0.9719,0.4062,7,-1.2382,-0.2378,385.5662,437.8762,409.0219
50400058,50401577,MAR04,0,0,4,9,1.18,-1.1032,0.3177,0.4062,7,-2.8028,-2.3763,398.8102,353.7138,395.575
50400005,50401579,MAR04,0,0,5,9,-0.6386,-1.1032,-0.2744,0.305,6,-0.3528,-0.346,306.4488,288.812,279.5549
50400162,50401589,MAR04,1,0,3,1,0.9993,0.9687,-2.8627,0.4062,7,-0.7079,-0.198,343.1464,274.6426,331.9944
50400011,50401592,MAR04,1,2,3,9,-0.6386,-1.1032,-1.1145,-1.6781,5,-2.8028,-2.3763,320.2943,272.5839,312.4249
50400043,50401595,MAR04,0,0,0,9,1.18,-1.1032,-1.3699,0.4062,7,-0.9098,-0.5504,346.2807,280.4194,335.6112
50400009,50401596,MAR04,1,0,1,9,-0.6386,-1.1032,-3.3492,0.4062,7,0.3623,-2.3763,297.2433,281.7309,322.2273
50400053,50401607,MAR04,1,0,4,0,2.3555,0.5123,-1.9232,0.4062,7,-2.8028,-2.3763,345.2688,309.0727,364.8859
50400058,50401608,MAR04,0,0,3,1,-0.6386,-1.0883,-0.3202,0.4062,7,0.3623,1.2049,461.5967,438.2279,465.1128
50400136,50401609,MAR04,1,10,3,9,0.5348,-2.1315,-0.8895,-2.4302,3,-0.7251,-0.3347,277.7635,242.1232,282.2198
50400032,50401612,MAR04,1,4,0,1,0.4456,-1.0611,-4.6747,0.4062,7,-0.5177,1.7453,330.2399,253.4452,336.059
50400009,50401615,MAR04,1,0,5,9,-0.6386,-1.1032,-3.8238,-0.3014,5,-2.8028,-2.3763,302.4289,307.4585,299.3147
50400126,50401620,MAR04,1,0,2,1,1.8365,0.7044,-0.9159,0.4062,7,-0.4271,-0.1879,309.2112,285.5886,265.1588
50400009,50401626,MAR04,1,0,1,9,-0.6386,-1.1032,-4.8043,0.4062,7,-0.7022,-2.3763,338.9699,347.1658,374.2125
50400103,50401627,MAR04,0,0,1,1,0.5348,1.3617,-1.785,0.4062,7,-0.6814,0.0847,353.1308,318.403,348.2751
50400060,50401628,MAR04,1,2,2,9,0.5348,0.7864,-1.8012,0.4062,7,0.1203,0.3379,290.9842,262.1169,293.6486
50400161,50401631,MAR04,0,0,1,1,-0.6386,0.7809,-1.3969,0.4062,7,-1.6012,-0.8826,348.1145,298.724,339.2097
50400053,50401632,MAR04,1,10,0,9,-0.6386,0.6878,-0.8267,0.4062,7,0.1203,0.7257,328.921,282.4214,331.2516
50400119,50401635,MAR04,0,0,2,0,0.9993,0.5555,-1.1031,0.4062,7,-0.3624,-0.6629,426.4524,406.0738,433.583
50400057,50401638,MAR04,0,3,1,1,1.1023,2.5809,-1.6759,-1.6378,5,-2.8028,-1.3011,267.6672,216.8725,285.944
50400102,50401649,MAR04,1,0,1,9,1.18,-1.1032,-2.4272,0.4062,7,-1.0009,-1.1075,283.3337,292.9238,291.1671
50400084,50401651,MAR04,1,0,2,9,0.5348,-1.1032,-1.1582,0.4062,7,-0.3162,0.0055,370.9806,377.858,342.7499
50400057,50401662,MAR04,1,0,2,9,-0.5807,-1.1032,-0.5628,0.4062,7,-1.1528,-1.3695,307.9267,248.7336,309.3521
50400126,50401663,MAR04,1,0,3,9,1.2062,-1.1032,-0.8923,-0.7265,6,-0.4556,-0.0269,314.6062,276.2184,274.8429
50400058,50401668,MAR04,0,2,2,1,0.5348,0.5608,0.7879,0.4062,7,0.3623,0.3109,419.0007,335.1765,439.4004
50400084,50401669,MAR04,1,0,2,1,-0.6386,-0.6565,-3.2822,0.4062,7,-1.0604,-1.4116,411.3679,418.5957,383.6271
50400005,50401672,MAR04,0,0,2,9,1.2062,-1.1032,-3.0847,0.4062,7,-0.1479,-0.2273,401.2568,401.1026,390.5051
50400056,50401675,MAR04,0,0,3,1,-0.6386,-0.2772,-2.4352,0.4062,7,-1.0009,-0.4683,314.2179,262.834,351.4163
50400103,50401694,MAR04,0,0,0,9,-0.6386,-1.1032,-0.2565,0.4062,7,-2.8028,-2.3763,389.1837,288.5914,391.5402
50400136,50401707,MAR04,0,0,2,9,-0.6386,-1.1032,-1.0107,0.4062,7,-0.9129,-2.3763,388.0834,326.9281,353.0119
50400060,50401716,MAR04,1,2,0,1,1.2062,0.4188,-2.2165,0.4062,7,-1.2388,-1.7158,302.87,259.9405,316.2817
50400161,50401721,MAR04,0,0,2,1,0.181,-1.4561,-1.9666,0.4062,7,-1.0009,-1.4518,387.7133,336.3937,375.7186
50400103,50401729,MAR04,0,0,0,9,0.5348,-1.1032,-1.6685,0.4062,7,-0.9856,-1.2226,315.3592,312.6643,317.7733
50400005,50401730,MAR04,0,0,3,1,0.5348,-1.1484,0.051,0.4062,7,-1.0009,-0.3584,407.6189,409.2875,413.7569
50400119,50401750,MAR04,1,10,2,9,1.2046,-2.3406,-5.0429,0.4062,7,-2.8028,-2.3763,307.821,280.6134,302.4872
50400056,50401752,MAR04,0,0,0,9,0.5348,-1.1032,-1.037,0.1606,4,-0.9154,-0.6601,307.394,207.9829,319.4422
50400053,50401757,MAR04,1,0,2,9,-0.6386,-1.1032,-1.9333,0.4062,2,-0.5305,-2.3763,341.3948,320.6193,361.4867
50400102,50401764,MAR04,1,6,3,9,-0.6386,-1.1032,-2.7265,0.4062,7,-2.8028,-2.3763,318.5147,258.0015,362.1283
50400057,50401765,MAR04,1,0,0,9,-0.6386,-1.1032,-1.7189,0.4062,7,-2.6893,-2.3763,312.7217,249.7134,314.163
50400057,50401766,MAR04,1,0,0,9,-0.6386,-1.1032,-0.9218,0.4062,7,0.8342,0.1111,279.7589,214.4429,258.0149
50400005,50401773,MAR04,0,0,2,1,-0.6386,-0.1679,-1.8302,0.4062,7,-0.7154,-0.9715,362.3436,411.8161,349.5283
50400102,50401775,MAR04,1,10,0,9,1.18,-1.1032,-1.8156,-0.1337,3,-0.471,0.4723,278.6256,239.8815,291.301
50400032,50401777,MAR04,1,8,4,1,-0.6386,0.9623,-4.1989,0.4062,7,-1.5869,-2.3763,269.8436,189.6219,295.8121
50400101,50401787,MAR04,0,0,3,1,1.2062,-0.0708,-2.7659,-2.8168,3,-0.6726,-1.4116,390.5747,400.1587,440.3034
50400061,50401794,MAR04,0,0,4,9,0.4437,-1.1032,-1.5222,0.4062,7,-0.7404,0.2144,341.6455,279.2053,282.9852
50400115,50401801,MAR04,0,1,2,9,-0.6386,-1.1032,-0.8516,0.4062,7,-0.8039,-0.5239,321.8284,285.9205,290.1137
50400115,50401809,MAR04,0,0,3,9,-0.6386,-1.1032,-4.2018,0.4062,7,-2.8028,-2.3763,361.6039,309.8659,360.7178
50400120,50401828,MAR04,1,0,2,9,1.5406,-1.1032,-0.4603,0.3243,6,-0.1913,-0.1715,296.003,199.7284,300.5074
50400043,50401832,MAR04,1,0,2,1,1.2046,1.5659,-0.8002,0.4062,7,-0.5495,-0.1204,338.7378,297.3279,329.9695
50400005,50401836,MAR04,0,0,3,1,-0.6386,-1.6121,-0.114,0.4062,7,-0.9518,-0.2814,444.1565,446.864,444.2448
50400043,50401840,MAR04,0,4,3,9,0.181,-1.1032,-3.728,0.4062,7,-2.2919,-0.9728,390.774,352.5832,383.304
50400060,50401868,MAR04,1,0,0,9,-0.6386,-1.1032,-0.9881,0.4062,7,0.3623,-0.3126,298.049,243.3684,282.6914
50400103,50401871,MAR04,0,9,1,9,-0.6386,0.6973,-0.1212,0.4062,7,-1.7085,-2.3763,313.448,227.6838,282.4902
50400053,50401881,MAR04,1,3,2,1,1.1023,-1.9267,-2.301,0.4062,7,-1.0009,-0.0032,321.7695,266.5244,288.93
50400162,50401887,MAR04,1,5,3,1,1.2046,0.759,-2.539,-2.2425,4,-0.5436,0.5067,392.0123,340.0453,415.2799
50400101,50401888,MAR04,0,7,1,1,2.6536,0.6292,-0.7957,0.4062,7,-2.8028,-1.2552,375.7736,315.2327,349.8072
50400162,50401897,MAR04,1,0,1,1,-0.6386,0.1582,-1.6835,0.3243,6,-0.232,0.4992,232.198,179.4356,263.1303
50400162,50401899,MAR04,1,0,3,0,0.5348,1.0164,-0.3363,-0.8411,6,-0.09,1.048,335.7824,247.7126,379.4442
50400101,50401929,MAR04,0,2,4,1,-0.6386,-2.1202,-3.6173,0.305,6,-0.3922,-1.5544,357.1181,326.3303,353.8461
50400011,50401934,MAR04,0,0,3,9,-0.6386,-1.1032,-0.0603,0.4062,7,2.8889,0.1855,373.5384,349.0554,361.0007
50400060,50401937,MAR04,1,0,2,9,0.5348,-1.1032,-1.8911,0.4062,7,0.9469,-1.2335,330.1327,289.5678,306.7286
50400043,50401953,MAR04,0,0,0,9,1.2062,-1.1032,0.8163,0.4062,7,-0.9232,0.2996,369.7495,350.5903,384.465
50400096,50401960,MAR04,0,0,3,1,-0.6386,0.6176,-0.4884,0.4062,7,-2.8028,-2.3763,460.9792,404.0752,443.0583
50400120,50401964,MAR04,1,8,7,1,3.6492,0.7316,-3.213,0.4062,7,-2.8028,-2.3763,283.5286,242.8471,288.4101
50400135,50401971,MAR04,0,0,3,1,1.6186,1.1133,-1.0581,0.4062,7,-0.4196,-0.0289,406.0407,397.4669,388.0004
50400043,50401972,MAR04,1,10,3,9,0.5348,-1.1032,-2.3311,-1.0561,6,-0.2716,-0.1799,308.9127,261.7271,281.3622
50400058,50401979,MAR04,0,0,2,1,-0.6386,0.3495,0.281,0.4062,7,-0.1462,0.3135,367.5726,404.6233,390.2947
50400103,50401987,MAR04,0,0,3,1,-0.6386,-2.1252,-1.9968,0.4062,7,-0.9142,-0.0057,347.6936,364.3695,351.2583
50400053,50401995,MAR04,1,10,0,9,-0.6386,-1.1032,-1.9903,0.4062,7,0.3623,0.6374,344.1873,276.7021,323.9275
50400032,50402006,MAR04,0,2,2,9,-0.2666,-1.1032,0.1186,0.4062,7,-0.8104,-0.9791,297.4689,231.2235,278.7062
50400101,50402010,MAR04,0,0,3,1,-0.6386,-0.1969,-1.8492,0.4062,7,-0.0094,-0.149,448.6569,397.6349,437.4924
50400136,50402016,MAR04,0,0,3,1,-0.6386,-1.1032,-1.0855,0.4062,7,-0.8176,-1.0001,382.7398,271.9158,362.134
50400115,50402037,MAR04,0,0,1,9,-0.6386,-2.2058,-2.4078,0.4062,2,-2.8028,-2.3763,287.2444,224.8436,288.6781
50400053,50402048,MAR04,1,0,0,1,-0.3005,0.7057,-1.9695,0.4062,7,-2.7758,-0.5406,304.3861,262.6724,309.1767
50400102,50402054,MAR04,1,0,0,9,0.5348,-1.1032,-3.0678,0.4062,7,-0.4406,-1.0024,322.663,295.6545,339.0615
50400060,50402058,MAR04,1,6,0,9,1.8634,-1.1032,-1.5115,-1.0247,6,0.1465,-0.5299,316.9576,246.8333,317.6611
50400057,50402062,MAR04,1,0,3,9,-0.6386,-1.1032,-2.5037,0.4062,7,-2.8028,-2.3763,303.3489,235.0104,331.9507
50400115,50402065,MAR04,1,0,2,0,1.2062,-0.2513,-1.7292,0.4062,7,-2.8028,0.2662,327.6947,282.1929,314.9106
50400136,50402082,MAR04,1,0,2,9,-0.6386,-1.1032,-0.9118,0.4062,7,-0.8977,-0.3526,362.372,339.0663,364.5881
50400161,50402084,MAR04,0,0,4,1,0.5348,2.2711,-0.2996,0.4062,7,-0.9495,-0.3736,450.1057,383.8167,416.419
50400009,50402097,MAR04,1,0,2,9,0.5348,-1.1032,-3.436,0.4062,7,-2.8028,0.0267,360.5676,304.7413,342.0648
50400126,50402105,MAR04,1,0,0,1,0.5348,1.1728,-1.5073,0.4062,7,1.0859,3.7481,336.1124,242.0658,261.8181
50400056,50402107,MAR04,0,10,0,9,0.5348,-1.1032,0.793,0.4062,7,0.3623,-0.0776,420.2194,371.0874,454.2152
50400161,50402118,MAR04,0,0,2,1,-0.6386,0.5539,-0.8623,-2.2412,4,-1.639,-0.8422,424.9155,426.4036,441.7644
50400084,50402127,MAR04,1,0,2,1,0.5348,0.6635,-1.5158,-5.6242,0,-0.8803,-2.3763,381.3304,408.8137,386.4685
50400058,50402140,MAR04,0,0,1,1,-0.6386,0.7242,0.6343,0.4062,7,-0.1826,0.3109,376.914,373.717,398.8656
